0	18.8985
0.000976562	27.3043
0.00195312	28.2214
0.00292969	30.1422
0.00390625	33.497
0.00488281	39.2746
0.00585938	50.056
0.00683594	75.0652
0.0078125	192.206
0.00878906	242.221
0.00976562	150.632
0.0107422	53.7677
0.0117188	33.0075
0.0126953	23.4707
0.0136719	17.9522
0.0146484	14.361
0.015625	11.8475
0.0166016	9.99823
0.0175781	8.58668
0.0185547	7.47842
0.0195312	6.5885
0.0205078	5.8607
0.0214844	5.25633
0.0224609	4.74791
0.0234375	4.31541
0.0244141	3.94392
0.0253906	3.62212
0.0263672	3.34124
0.0273438	3.09442
0.0283203	2.87622
0.0292969	2.68226
0.0302734	2.50898
0.03125	2.35346
0.0322266	2.21331
0.0332031	2.08652
0.0341797	1.9714
0.0351562	1.86654
0.0361328	1.77072
0.0371094	1.68291
0.0380859	1.60223
0.0390625	1.52791
0.0400391	1.45928
0.0410156	1.39577
0.0419922	1.33688
0.0429688	1.28215
0.0439453	1.2312
0.0449219	1.18367
0.0458984	1.13928
0.046875	1.09773
0.0478516	1.05879
0.0488281	1.02224
0.0498047	0.987885
0.0507812	0.95555
0.0517578	0.925076
0.0527344	0.89632
0.0537109	0.869151
0.0546875	0.843456
0.0556641	0.819126
0.0566406	0.796063
0.0576172	0.774183
0.0585938	0.753398
0.0595703	0.733637
0.0605469	0.714838
0.0615234	0.69693
0.0625	0.679859
0.0634766	0.663572
0.0644531	0.648022
0.0654297	0.633163
0.0664062	0.618952
0.0673828	0.605354
0.0683594	0.592329
0.0693359	0.579849
0.0703125	0.567881
0.0712891	0.556383
0.0722656	0.545357
0.0732422	0.534756
0.0742188	0.524565
0.0751953	0.514761
0.0761719	0.505321
0.0771484	0.49623
0.078125	0.487469
0.0791016	0.479021
0.0800781	0.47087
0.0810547	0.463003
0.0820312	0.455406
0.0830078	0.44806
0.0839844	0.440964
0.0849609	0.434101
0.0859375	0.427458
0.0869141	0.421028
0.0878906	0.414798
0.0888672	0.408764
0.0898438	0.402913
0.0908203	0.397237
0.0917969	0.391734
0.0927734	0.386392
0.09375	0.381201
0.0947266	0.376164
0.0957031	0.371268
0.0966797	0.366502
0.0976562	0.361871
0.0986328	0.357366
0.0996094	0.352981
0.100586	0.348712
0.101562	0.344554
0.102539	0.340502
0.103516	0.336555
0.104492	0.332702
0.105469	0.328949
0.106445	0.325283
0.107422	0.321709
0.108398	0.318217
0.109375	0.314807
0.110352	0.311479
0.111328	0.30822
0.112305	0.305042
0.113281	0.301931
0.114258	0.29889
0.115234	0.295912
0.116211	0.293003
0.117188	0.290147
0.118164	0.287357
0.119141	0.284617
0.120117	0.281942
0.121094	0.279317
0.12207	0.276742
0.123047	0.27422
0.124023	0.271743
0.125	0.269313
0.125977	0.266932
0.126953	0.264595
0.12793	0.262297
0.128906	0.260041
0.129883	0.257829
0.130859	0.255653
0.131836	0.253516
0.132812	0.251416
0.133789	0.249341
0.134766	0.247316
0.135742	0.245319
0.136719	0.243352
0.137695	0.241417
0.138672	0.239515
0.139648	0.237642
0.140625	0.235797
0.141602	0.233981
0.142578	0.232192
0.143555	0.230427
0.144531	0.228691
0.145508	0.22698
0.146484	0.225293
0.147461	0.223631
0.148438	0.221989
0.149414	0.220374
0.150391	0.218778
0.151367	0.217202
0.152344	0.215651
0.15332	0.214118
0.154297	0.212605
0.155273	0.211112
0.15625	0.209636
0.157227	0.20818
0.158203	0.206743
0.15918	0.205322
0.160156	0.203919
0.161133	0.202529
0.162109	0.201162
0.163086	0.199806
0.164062	0.198467
0.165039	0.197142
0.166016	0.195833
0.166992	0.194539
0.167969	0.193257
0.168945	0.191992
0.169922	0.190736
0.170898	0.189497
0.171875	0.188271
0.172852	0.187054
0.173828	0.185855
0.174805	0.184664
0.175781	0.183488
0.176758	0.182321
0.177734	0.181168
0.178711	0.180024
0.179688	0.178889
0.180664	0.177765
0.181641	0.176657
0.182617	0.175554
0.183594	0.174465
0.18457	0.173383
0.185547	0.172311
0.186523	0.171247
0.1875	0.170194
0.188477	0.16915
0.189453	0.168114
0.19043	0.16709
0.191406	0.166069
0.192383	0.165063
0.193359	0.164061
0.194336	0.163064
0.195312	0.162077
0.196289	0.161109
0.197266	0.160135
0.198242	0.159174
0.199219	0.158218
0.200195	0.15727
0.201172	0.156331
0.202148	0.155397
0.203125	0.15447
0.204102	0.153552
0.205078	0.152637
0.206055	0.151731
0.207031	0.150829
0.208008	0.149936
0.208984	0.149046
0.209961	0.148166
0.210938	0.147289
0.211914	0.146415
0.212891	0.145552
0.213867	0.144694
0.214844	0.143839
0.21582	0.142992
0.216797	0.14215
0.217773	0.141311
0.21875	0.140478
0.219727	0.139649
0.220703	0.138827
0.22168	0.138009
0.222656	0.137194
0.223633	0.136387
0.224609	0.135581
0.225586	0.134781
0.226562	0.133988
0.227539	0.133198
0.228516	0.132409
0.229492	0.131626
0.230469	0.130848
0.231445	0.130071
0.232422	0.129301
0.233398	0.128532
0.234375	0.127767
0.235352	0.127009
0.236328	0.126251
0.237305	0.125498
0.238281	0.124747
0.239258	0.124
0.240234	0.123258
0.241211	0.122524
0.242188	0.121783
0.243164	0.121047
0.244141	0.120317
0.245117	0.119587
0.246094	0.118862
0.24707	0.118139
0.248047	0.117419
0.249023	0.116699
0.25	0.115986
-0.498047	0.115272
-0.496094	0.114565
-0.494141	0.113856
-0.492188	0.113149
-0.490234	0.112446
-0.488281	0.111745
-0.486328	0.111046
-0.484375	0.11034
-0.482422	0.109657
-0.480469	0.108963
-0.478516	0.108267
-0.476562	0.107575
-0.474609	0.10689
-0.472656	0.106202
-0.470703	0.105518
-0.46875	0.104834
-0.466797	0.104152
-0.464844	0.103472
-0.462891	0.102793
-0.460938	0.102115
-0.458984	0.10144
-0.457031	0.100764
-0.455078	0.10009
-0.453125	0.0994143
-0.451172	0.0987419
-0.449219	0.0980773
-0.447266	0.097406
-0.445312	0.0967368
-0.443359	0.0960709
-0.441406	0.0954046
-0.439453	0.0947398
-0.4375	0.0940745
-0.435547	0.0934104
-0.433594	0.0927498
-0.431641	0.0920871
-0.429688	0.091428
-0.427734	0.0907668
-0.425781	0.0901105
-0.423828	0.0894514
-0.421875	0.0887955
-0.419922	0.088137
-0.417969	0.0874818
-0.416016	0.0868279
-0.414062	0.0861747
-0.412109	0.0855239
-0.410156	0.0848734
-0.408203	0.0842253
-0.40625	0.0835743
-0.404297	0.0829278
-0.402344	0.0822827
-0.400391	0.0816388
-0.398438	0.0809954
-0.396484	0.0803538
-0.394531	0.0797138
-0.392578	0.0790753
-0.390625	0.0784407
-0.388672	0.0778074
-0.386719	0.077176
-0.384766	0.0765457
-0.382812	0.0759183
-0.380859	0.0752932
-0.378906	0.0746725
-0.376953	0.0740564
-0.375	0.0734413
-0.373047	0.0728306
-0.371094	0.0722226
-0.369141	0.0716208
-0.367188	0.0710238
-0.365234	0.0704333
-0.363281	0.0698444
-0.361328	0.069263
-0.359375	0.0686848
-0.357422	0.0681131
-0.355469	0.067556
-0.353516	0.0670008
-0.351562	0.0664526
-0.349609	0.065915
-0.347656	0.0653868
-0.345703	0.0648664
-0.34375	0.0643579
